174.52
108.35
103.26
257.30
90.96
499.86
160.68
23.27
43.84
117.31
268.35
107.46
52.25
149.64
174.50
152.63
528.03
113.03
50.02
107.19
"1,734.16"
"1,738.85"
41.72
"3,172.69"
91.81
76.47
15.66
81.42
117.35
37.37
218.65
149.14
189.70
96.97
119.04
222.93
129.17
144.47
364.17
308.67
55.48
14.43
131.97
85.33
128.42
123.42
316.58
49.44
132.62
28.69
301.39
176.56
"1,204.22"
157.74
153.40
21.01
92.34
29.96
41.04
79.59
247.99
226.53
102.55
248.89
707.18
217.15
38.96
93.93
34.59
61.15
431.46
78.03
16.94
134.00
48.55
97.30
53.80
92.30
20.84
179.56
91.49
62.93
58.02
21.58
78.41
36.81
94.66
52.06
656.49
85.33
"1,412.55"
150.83
86.86
198.83
85.23
338.40
44.54
60.57
35.12
132.57
203.80
178.48
58.16
53.44
81.07
85.04
50.38
55.90
36.38
57.46
39.49
70.44
215.81
358.37
36.27
364.58
154.00
90.05
226.53
67.97
221.49
117.89
115.13
269.21
39.73
51.82
15.33
137.43
88.29
28.57
25.14
31.06
211.28
71.85
109.03
74.23
124.02
54.79
119.72
89.67
39.30
22.90
101.31
118.07
50.12
216.12
62.19
88.63
141.81
166.66
79.98
95.35
49.60
193.96
705.94
58.20
234.25
260.95
229.18
41.83
126.96
94.64
114.39
41.60
175.61
267.40
49.52
86.58
268.82
140.79
27.58
29.68
112.63
44.54
36.68
114.43
8.86
84.15
69.64
89.07
28.31
24.80
24.79
20.43
120.21
158.63
149.01
10.65
59.13
41.58
99.36
57.07
205.55
256.16
19.21
14.59
48.41
93.15
164.24
65.83
53.54
11.76
106.89
74.77
270.92
209.53
47.17
14.20
24.26
404.83
12.35
165.40
124.69
497.14
202.44
367.29
87.37
47.07
86.37
149.95
9.86
112.69
110.06
49.76
23.52
381.16
807.00
17.61
175.94
29.54
116.09
107.28
137.42
152.47
45.93
124.52
22.40
199.73
61.78
16.19
133.89
14.52
13.83
259.08
31.53
38.96
203.87
480.34
42.48
80.43
49.74
256.62
36.26
351.97
44.00
162.77
90.61
124.96
6.63
41.21
128.75
115.13
275.05
56.79
336.00
93.47
211.39
170.78
114.03
80.14
46.31
"1,140.19"
30.74
136.77
70.58
222.75
124.60
138.72
45.47
57.85
89.81
278.88
68.09
168.47
128.62
13.50
65.80
513.97
21.22
60.48
17.82
17.68
74.98
20.32
141.60
22.09
234.39
91.59
299.60
24.58
35.08
52.44
519.75
461.76
17.67
21.96
61.30
38.80
64.96
86.11
136.10
269.45
94.71
238.64
52.59
12.89
145.06
139.71
44.01
37.27
82.51
68.73
77.87
112.49
146.15
364.73
145.00
26.89
48.48
137.72
98.31
97.24
76.74
57.15
228.85
45.20
93.82
167.11
148.79
70.93
120.23
100.92
92.92
70.27
61.09
45.41
488.93
15.95
95.63
212.42
62.21
248.63
420.12
118.02
70.66
225.78
275.02
21.64
62.95
46.10
125.90
553.89
733.90
84.37
151.21
56.74
169.77
59.80
46.28
179.92
102.01
71.78
237.06
33.96
256.28
72.42
148.28
30.85
175.19
119.82
9.40
661.77
161.64
48.07
34.98
21.86
458.09
131.16
66.98
132.92
146.88
606.71
138.49
53.97
415.57
64.79
37.32
264.64
17.41
15.05
203.39
43.26
172.19
232.62
340.79
136.93
21.92
46.49
55.68
174.77
49.19
214.59
201.23
58.84
234.46
83.90
208.70
36.15
143.22
39.62
143.50
173.73
117.00
247.09
89.43
29.84
63.52
49.92
44.48
33.85
193.20
20.74
211.81
114.39
64.63
22.58
141.99
100.25
107.54
149.25
43.34
160.72
